IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP106;IP_PROP105;IP_PROP108;IP_PROP104;IP_PROP109;IP_PROP187;IC_GROUP0;IC_GROUP1;IC_GROUP2
9186;№СФ/124-4108;9186;Y;;;/upload/iblock/a3a/fsb_124-4108_client_cp_KC2.jpg;"<p>
	Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.2</b> (<b>исполнение 1-4</b>: «С-Терра Клиент CP КС2») в комплектации согласно формуляру РЛКЕ.00016‑01 30 06 соответствует требованиям к средствам криптографической защиты информации, предназначенным для защиты информации, не содержащей сведений, составляющих государственную тайну, класса <b>КС2</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-124-4108;80;;15.11.2022 10:53;07.08.2021 10:53;CP;128;Сертификаты ФСБ России;;Версия 4.2;;
9187;№СФ/114-4109;9187;Y;;;/upload/iblock/fb4/fsb_114-4109_shluz_cp_KC1.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.2</b> (<b>исполнение 3-2</b>: «С-Терра Шлюз CP КС1») в комплектации согласно формуляру РЛКЕ.00016‑01&nbsp;30&nbsp;05 с учётом изменений согласно извещению РЛКЕ.00016.7-2018 соответствует требованиям к&nbsp;средствам криптографической защиты информации, предназначенным для защиты информации, не содержащей сведений, составляющих государственную тайну, класса <b>КС1</b> и&nbsp;может использоваться для криптографической защиты (шифрование и имитозащита пакетов по&nbsp;протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-114-4109;90;;15.11.2022 10:59;07.08.2021 10:59;CP;125;Сертификаты ФСБ России;;Версия 4.2;;
9187;№СФ/114-4109;9187;Y;;;/upload/iblock/fb4/fsb_114-4109_shluz_cp_KC1.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.2</b> (<b>исполнение 3-2</b>: «С-Терра Шлюз CP КС1») в комплектации согласно формуляру РЛКЕ.00016‑01&nbsp;30&nbsp;05 с учётом изменений согласно извещению РЛКЕ.00016.7-2018 соответствует требованиям к&nbsp;средствам криптографической защиты информации, предназначенным для защиты информации, не содержащей сведений, составляющих государственную тайну, класса <b>КС1</b> и&nbsp;может использоваться для криптографической защиты (шифрование и имитозащита пакетов по&nbsp;протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-114-4109;90;;15.11.2022 10:59;07.08.2021 10:59;CP;127;Сертификаты ФСБ России;;Версия 4.2;;
9188;№СФ/124-4110;9188;Y;;;/upload/iblock/251/fsb_124-4110_shluz_cp_KC2.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.2</b> (<b>исполнение 3-4</b>: «С-Терра Шлюз CP КС2») в комплектации согласно формуляру РЛКЕ.00016‑01&nbsp;30&nbsp;05 с&nbsp;учётом изменений согласно извещению РЛКЕ.00016.7-2018 соответствует требованиям к&nbsp;средствам криптографической защиты информации, предназначенным для защиты информации, не содержащей сведений, составляющих государственную тайну, класса <b>КС2 </b>и&nbsp;может использоваться для криптографической защиты (шифрование и имитозащита пакетов по&nbsp;протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-124-4110;100;;15.11.2022 11:03;07.08.2021 11:03;CP;125;Сертификаты ФСБ России;;Версия 4.2;;
9189;№СФ/124-4111;9189;Y;;;/upload/iblock/7b7/fsb_124-4111_shluz_cp_KC3.jpg;"<p>
	Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.2</b> (<b>исполнение 3-6</b>: «С-Терра Шлюз CP КС3») в комплектации согласно формуляру РЛКЕ.00016‑01&nbsp;30&nbsp;05 с&nbsp;учётом изменений согласно извещению РЛКЕ.00016.7-2018 соответствует требованиям к&nbsp;средствам криптографической защиты информации, предназначенным для защиты информации, не содержащей сведений, составляющих государственную тайну, класса <b>КС3</b> и&nbsp;может использоваться для криптографической защиты (шифрование и имитозащита пакетов по&nbsp;протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-124-4111;110;;15.11.2022 11:07;07.08.2021 11:07;CP;125;Сертификаты ФСБ России;;Версия 4.2;;
9192;№СФ/124-4121;9192;Y;;;/upload/iblock/5ee/fsb_124-4121_client-a_kc3.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.3</b> (<b>исполнение «7-5»</b>: «С-Терра Клиент А ST KC3») в комплектации согласно формуляру РЛКЕ.00023‑01&nbsp;30&nbsp;07.05 соответствует требованиям к средствам криптографической защиты информации, предназначенным для защиты информации, не содержащей сведений, составляющих государственную тайну, класса <b>КС3</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sf-124-4121;90;;25.08.2024;25.08.2021;ST;169;Сертификаты ФСБ России;;Версия 4.3;;
9303;№СФ/118-3784;9303;Y;;;/upload/iblock/672/fsb_114-3784_unit_kc1.jpg;;text;;;text;;500;;21.03.2022 22:20;15.03.2022 22:20;;163;Сертификаты ФСБ России;;Версия 4.3;;
9304;№СФ/119-3784;9304;Y;;;/upload/iblock/2a5/fsb_114-3784_unit_kc1.jpg;;text;;;text;;500;;29.03.2022 22:21;01.03.2022 22:21;;163;Сертификаты ФСТЭК России;;Версия 4.3;;
9305;№СФ/114-3784;9305;Y;;;/upload/iblock/065/fsb_114-3784_unit_kc1.jpg;;text;;;text;;500;;23.03.2022 23:13;01.03.2022 23:13;;156;Сертификаты ФСБ России;;Версия 4.3;;
9306;№СФ/114-37841;9306;Y;;;/upload/iblock/25b/fsb_114-3784_unit_kc1.jpg;;text;;;text;;500;;23.03.2022 23:21;01.03.2022 23:21;;133;Сертификаты ФСТЭК России;;Версия 4.3;;
9307;№СФ/114-3785;9307;Y;;;/upload/iblock/00e/fsb_114-3784_unit_kc1.jpg;;text;;;text;;500;;31.03.2022 23:24;01.02.2022 23:24;;162;Сертификаты Минкомсвязи России;;Версия 4.3;;
9308;№СФ/114-3785;9308;Y;;;/upload/iblock/2da/fsb_114-3784_unit_kc1.jpg;;text;;;text;;500;;23.03.2022 23:25;02.02.2022 23:25;;162;Сертификаты Минкомсвязи России;;Версия 4.3;;
9338;Тестовый №СФ/114-2515;9338;Y;;;;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.1 (исполнение 3-1)</b> соответствует ГОСТ 28147-89, ГОСТ Р 34.11-94, ГОСТ Р 34.10-2001, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sertifikat-sootvetstviya-sf-114-2515;1000;;01.12.2017 17:33;01.12.2014 23:59;ST;95;Сертификаты ФСБ России;;Версия 4.1;;
9338;Тестовый №СФ/114-2515;9338;Y;;;;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.1 (исполнение 3-1)</b> соответствует ГОСТ 28147-89, ГОСТ Р 34.11-94, ГОСТ Р 34.10-2001, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sertifikat-sootvetstviya-sf-114-2515;1000;;01.12.2017 17:33;01.12.2014 23:59;ST;99;Сертификаты ФСБ России;;Версия 4.1;;
9338;Тестовый №СФ/114-2515;9338;Y;;;;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.1 (исполнение 3-1)</b> соответствует ГОСТ 28147-89, ГОСТ Р 34.11-94, ГОСТ Р 34.10-2001, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sertifikat-sootvetstviya-sf-114-2515;1000;;01.12.2017 17:33;01.12.2014 23:59;ST;113;Сертификаты ФСБ России;;Версия 4.1;;
9338;Тестовый №СФ/114-2515;9338;Y;;;;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.1 (исполнение 3-1)</b> соответствует ГОСТ 28147-89, ГОСТ Р 34.11-94, ГОСТ Р 34.10-2001, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sertifikat-sootvetstviya-sf-114-2515;1000;;01.12.2017 17:33;01.12.2014 23:59;ST;117;Сертификаты ФСБ России;;Версия 4.1;;
9338;Тестовый №СФ/114-2515;9338;Y;;;;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.1 (исполнение 3-1)</b> соответствует ГОСТ 28147-89, ГОСТ Р 34.11-94, ГОСТ Р 34.10-2001, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sertifikat-sootvetstviya-sf-114-2515;1000;;01.12.2017 17:33;01.12.2014 23:59;ST;119;Сертификаты ФСБ России;;Версия 4.1;;
9339;Тестовый с картинкой №СФ/114-2515;9339;Y;;;/upload/iblock/9e9/278c15a7f74c933ec07b5debe2a626c2-1100x825-1.jpeg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.1 (исполнение 3-1)</b> соответствует ГОСТ 28147-89, ГОСТ Р 34.11-94, ГОСТ Р 34.10-2001, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sertifikat-sootvetstviya-sf-114-2515;1100;;01.12.2017 17:33;01.12.2014 23:59;ST;131;Сертификаты ФСБ России;/upload/iblock/bb1/6c86c1f46fa0ddd074b94c2d96061986.png;Версия 4.1;;
9339;Тестовый с картинкой №СФ/114-2515;9339;Y;;;/upload/iblock/9e9/278c15a7f74c933ec07b5debe2a626c2-1100x825-1.jpeg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.1 (исполнение 3-1)</b> соответствует ГОСТ 28147-89, ГОСТ Р 34.11-94, ГОСТ Р 34.10-2001, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sertifikat-sootvetstviya-sf-114-2515;1100;;01.12.2017 17:33;01.12.2014 23:59;ST;158;Сертификаты ФСБ России;/upload/iblock/bb1/6c86c1f46fa0ddd074b94c2d96061986.png;Версия 4.1;;
9339;Тестовый с картинкой №СФ/114-2515;9339;Y;;;/upload/iblock/9e9/278c15a7f74c933ec07b5debe2a626c2-1100x825-1.jpeg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.1 (исполнение 3-1)</b> соответствует ГОСТ 28147-89, ГОСТ Р 34.11-94, ГОСТ Р 34.10-2001, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sertifikat-sootvetstviya-sf-114-2515;1100;;01.12.2017 17:33;01.12.2014 23:59;ST;165;Сертификаты ФСБ России;/upload/iblock/bb1/6c86c1f46fa0ddd074b94c2d96061986.png;Версия 4.1;;
499;№2103;499;N;;;/upload/iblock/0cc/vstek-mcm_2103_ver.3.1.jpg;"<p>
	 Сертификат удостоверяет, что «Шлюз безопасности CSP VPN Gate. <b>Версия 3.1</b>» является программным средством общего назначения со встроенными средствами защиты от несанкционированного доступа к информации, не содержащей сведения, составляющие государственную тайну, соответствует заданию по безопасности S-Terra.VPN_Gate_3.1ЗБ. Версия 1.0, имеет оценочный уровень доверия ОУД 3+ (усиленный) в соответствии с руководящим документом «Безопасность информационных технологий. Критерии оценки безопасности информационных технологий», соответствует требованиям руководящего документа «Защита от несанкционированного доступа к информации. Часть 1. Программное обеспечение средств защиты информации. Классификация по уровню контроля отсутствия недекларированных возможностей» – <b>по 3 уровню контроля</b> и может использоваться при создании автоматизированных систем до класса защищенности 1Г включительно и информационных систем персональных данных до 1 класса включительно.
</p>";html;;;text;2103;70;;01.06.2016 10:54;01.06.2010 10:54;95;;Сертификаты ФСТЭК России;;;;
500;№2104;500;N;;;/upload/iblock/1aa/vstek-client_2104_ver.3.1.jpg;"<p>
	 Сертификат удостоверяет, что «Клиент безопасности CSP VPN Client. <b>Версия 3.1</b>» является программным средством общего назначения со встроенными средствами защиты от несанкционированного доступа к информации, не содержащей сведения, составляющие государственную тайну, соответствует заданию по безопасности S-Terra.VPN_Client_3.1ЗБ. Версия 1.0, имеет оценочный уровень доверия ОУД 3+ (усиленный) в соответствии с руководящим документом «Безопасность информационных технологий. Критерии оценки безопасности информационных технологий», соответствует требования руководящего документа «Защита от несанкционированного доступа к информации. Часть 1. Программное обеспечение средств защиты информации. Классификация по уровню контроля отсутствия недекларированных возможностей» – <b>по 3 уровню контроля</b> и может использоваться при создании автоматизированных систем до класса защищенности 1Г включительно и информационных систем персональных данных до 1 класса включительно.
</p>";html;;;text;2104;80;;01.06.2016 10:58;01.06.2010 10:58;67;;Сертификаты ФСТЭК России;;;;
497;№2198;497;Y;;;/upload/iblock/c6e/vstek-gate_2198_ver.3.1.jpg;"<p>
	 Сертификат удостоверяет, что «Шлюз безопасности CSP VPN Gate. <b>Версия 3.1</b>» является программным средством защиты информации, не содержащей сведения, составляющие государственную тайну, обрабатываемой в локальных вычислительных сетях с TCP/IP протоколом, от несанкционированного доступа из внешних вычислительных сетей и соответствует требованиям руководящего документа «Средства вычислительной техники. Межсетевые экраны. Защита от несанкционированного доступа к информации» – <b>по 3 классу защищенности</b>, а также может использоваться при создании автоматизированных систем до класса защищенности 1Г включительно и для защиты информации в информационных системах персональных данных до 1 класса включительно.
</p>";html;;;text;2198;50;;10.11.2016 10:46;10.11.2010 10:46;95;;Сертификаты ФСТЭК России;;;;
498;№2199;498;Y;;;/upload/iblock/4ec/vstek-client_2199_ver.3.1.jpg;"<p>
	 Сертификат удостоверяет, что «Клиент безопасности CSP VPN Client. <b>Версия 3.1</b>» является программным средством защиты информации, не содержащей сведения, составляющие государственную тайну, обрабатываемой в локальных вычислительных сетях с TCP/IP протоколом, от несанкционированного доступа из внешних вычислительных сетей и соответствует требованиям руководящего документа «Средства вычислительной техники. Межсетевые экраны. Защита от несанкционированного доступа к информации» – <b>по 3 классу защищенности</b>, а также может использоваться при создании автоматизированных систем до класса защищенности 1Г включительно и для защиты информации в информационных системах персональных данных до 1 класса включительно.
</p>";html;;;text;2199;60;;10.11.2016 10:51;10.11.2010 10:50;67;;Сертификаты ФСТЭК России;;;;
494;№3152;494;Y;;;/upload/iblock/e74/fstec_3152_ver-3.11.jpg;"<p>
	 Сертификат удостоверяет, что «CSP VPN Gate. <b>Версия 3.11</b>» является межсетевым экраном, соответствует требованиям руководящего документа «Средства вычислительной техники. Межсетевые экраны. Защита от несанкционированного доступа к информации» – <b>по 3 классу защищенности</b>, требованиям руководящего документа «Защита от несанкционированного доступа к информации. Часть 1. Программное обеспечение средств защиты информации. Классификация по уровню контроля отсутствия недекларированных возможностей» – по 3 уровню контроля, соответствует заданию по безопасности S-Terra.VPN_Gate_3.11.ЗБ., имеет оценочный уровень доверия ОУД4, (усиленный) в соответствии с руководящим документом «Безопасность информационных технологий. Критерии оценки безопасности информационных технологий».
</p>
<p>
	 Согласно согласованному ФСТЭК России формуляру, «CSP VPN Gate. <b>Версия 3.11</b>» может использоваться в автоматизированных системах класса защищенности до 1В включительно, а также в государственных информационных системах <b>до 1 класса защищенности включительно</b>, в том числе, обеспечивающих 1, 2, 3 и 4 уровни защищенности персональных данных.
</p>";html;;;text;3152;30;;28.04.2017 10:17;28.04.2014 10:16;95;;Сертификаты ФСТЭК России;;;;
495;№3153;495;Y;;;/upload/iblock/621/fstec_3153_ver-3.11.jpg;"<p>
	 Сертификат удостоверяет, что «CSP VPN Client. <b>Версия 3.11</b>» является межсетевым экраном, соответствует требованиям руководящего документа «Средства вычислительной техники. Межсетевые экраны. Защита от несанкционированного доступа к информации» – <b>по 3 классу защищенности</b>, требованиям руководящего документа «Защита от несанкционированного доступа к информации. Часть 1. Программное обеспечение средств защиты информации. Классификация по уровню контроля отсутствия недекларированных возможностей» – по 3 уровню контроля, соответствует заданию по безопасности S-Terra.VPN_Client_3.11.ЗБ., имеет оценочный уровень доверия ОУД4, (усиленный) в соответствии с руководящим документом «Безопасность информационных технологий. Критерии оценки безопасности информационных технологий».
</p>
<p>
	 Согласно согласованному ФСТЭК России формуляру, «CSP VPN Client. <b>Версия 3.11</b>» может использоваться в автоматизированных системах класса защищенности до 1В включительно, а также в государственных информационных системах <b>до 1 класса защищенности включительно</b>, в том числе, обеспечивающих 1, 2, 3 и 4 уровни защищенности персональных данных.
</p>";html;;;text;3153;40;;28.04.2017 10:21;28.04.2014 10:21;67;;Сертификаты ФСТЭК России;;;;
451;№3370;451;Y;;;/upload/iblock/2e1/fstec_3370_gate.jpg;"<p>
	 Сертификат удостоверяет, что «Программный комплекс С-Терра Шлюз.&nbsp;<strong>Версия 4.1</strong>»
</p>
<p>
	 является программным средством защиты:&nbsp;<br>
	 &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;от НСД к информации, обрабатываемой в локальных ВС с TCP/IP протоколом,&nbsp;<br>
	 &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;от НСД из внешних ВС,
</p>
<p>
	 соответствует требованиям руководящих документов:&nbsp;<br>
	 &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;«Средства вычислительной техники.&nbsp;<b>Межсетевые экраны.</b>&nbsp;Защита от НСД к информации. Показатели защищенности от НСД к информации» –&nbsp;<b>по 3 классу&nbsp;защищенности</b>,&nbsp;<br>
	 &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;«Защита от НСД к информации. Часть 1. Программное обеспечение средств защиты информации. Классификация по уровню контроля&nbsp;<b>отсутствия НДВ</b>» –&nbsp;<b>по 3 уровню контроля</b>,
</p>
<p>
	 имеет оценочный уровень доверия&nbsp;<b>ОУД4 (усиленный)</b>&nbsp;в соответствии с требованиями руководящего документа «Безопасность информационных технологий. Критерии оценки безопасности информационных технологий».
</p>
<p>
	 Согласно согласованному ФСТЭК России формуляру, «С-Терра Шлюз. Версия 4.1» может использоваться в автоматизированных системах класса защищенности до 1В включительно, а также в государственных информационных системах до 1 класса защищенности включительно, в том числе, обеспечивающих 1, 2, 3 и 4 уровни защищенности персональных данных.
</p>";html;;;text;3370;10;;25.03.2018 14:12;25.03.2015 14:11;95;С-Терра Шлюз», «С-Терра Виртуальный Шлюз;Сертификаты ФСТЭК России;;;;
539;№3370_virt-shluz;539;N;;;/upload/iblock/fcf/fstec_3370_gate.jpg;"<p>
	 Сертификат удостоверяет, что «Программный комплекс С-Терра Шлюз.&nbsp;<strong>Версия 4.1</strong>»
</p>
<p>
	 является программным средством защиты:&nbsp;<br>
	 &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;от НСД к информации, обрабатываемой в локальных ВС с TCP/IP протоколом,&nbsp;<br>
	 &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;от НСД из внешних ВС,
</p>
<p>
	 соответствует требованиям руководящих документов:&nbsp;<br>
	 &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;«Средства вычислительной техники.&nbsp;<b>Межсетевые экраны.</b>&nbsp;Защита от НСД к информации. Показатели защищенности от НСД к информации» –&nbsp;<b>по 3 классу&nbsp;защищенности</b>,&nbsp;<br>
	 &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;«Защита от НСД к информации. Часть 1. Программное обеспечение средств защиты информации. Классификация по уровню контроля&nbsp;<b>отсутствия НДВ</b>» –&nbsp;<b>по 3 уровню контроля</b>,
</p>
<p>
	 имеет оценочный уровень доверия&nbsp;<b>ОУД4 (усиленный)</b>&nbsp;в соответствии с требованиями руководящего документа «Безопасность информационных технологий. Критерии оценки безопасности информационных технологий».
</p>
<p>
	 Согласно согласованному ФСТЭК России формуляру, «С-Терра Шлюз. Версия 4.1» может использоваться в автоматизированных системах класса защищенности до 1В включительно, а также в государственных информационных системах до 1 класса защищенности включительно, в том числе, обеспечивающих 1, 2, 3 и 4 уровни защищенности персональных данных.
</p>";html;;;text;3370-virt-shluz;11;;25.03.2018 14:12;25.03.2015 14:11;99;;Сертификаты ФСТЭК России;;;;
480;№СФ/114-2367;480;Y;;;/upload/iblock/364/fsb_114-2367_client-cp-kc1.jpg;"<p>
	Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.1 (исполнение 1-2)</b> соответствует ГОСТ 28147-89, ГОСТ Р 34.11-94, ГОСТ Р 34.10-2001 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sert-fsb-sf-114-2367;170;;20.03.2017 17:14;20.03.2014 17:14;67;;Сертификаты ФСБ России;;;;
474;№СФ/114-2369;474;Y;;;/upload/iblock/c45/fsb_114-2369_gate-cp-kc1.jpg;"<p>
	 Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.1 (исполнение 3-2)</b> соответствует ГОСТ 28147-89, ГОСТ Р 34.11-94, ГОСТ Р 34.10-2001 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sert-fsb-sf-114-2369;110;;20.03.2017 16:46;20.03.2014 16:44;95;С-Терра Шлюз», «С-Терра Виртуальный Шлюз;Сертификаты ФСБ России;;;;
470;№СФ/114-2513;470;Y;;;/upload/iblock/fd8/fsb_114-2513_client-st-kc1.jpg;"<p>
	Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.1 (исполнение 1-1)</b> соответствует ГОСТ 28147-89, ГОСТ Р 34.11-94, ГОСТ Р 34.10-2001, ГОСТ Р 34.10-2012, ГОСТ Р 34.11-2012 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС1</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sert-fsb-sf-114-2513;70;;01.12.2017 16:20;01.12.2014 16:19;67;;Сертификаты ФСБ России;;;;
481;№СФ/124-2368;481;Y;;;/upload/iblock/6de/fsb_124-2368_client-cp-kc2.jpg;"<p>
	Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.1 (исполнение 1-4)</b> соответствует ГОСТ 28147-89, ГОСТ Р 34.11-94, ГОСТ Р 34.10-2001 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС2</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sert-fsb-sf-124-2368;180;;20.03.2017 17:18;20.03.2014 17:18;67;;Сертификаты ФСБ России;;;;
475;№СФ/124-2370;475;Y;;;/upload/iblock/088/fsb_124-2370_gate-cp-kc2.jpg;"<p>
	Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.1 (исполнение 3-4) </b>соответствует ГОСТ 28147-89, ГОСТ Р 34.11-94, ГОСТ Р 34.10-2001 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС2</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sert-fsb-sf-124-2370;120;;20.03.2017 16:51;20.03.2014 16:51;95;;Сертификаты ФСБ России;;;;
476;№СФ/124-2371;476;Y;;;/upload/iblock/73c/fsb_124-2371_gate-cp-kc3.jpg;"<p>
	Сертификат удостоверяет, что «Программно-аппаратный комплекс «С-Терра VPN» <b>версия 4.1 (исполнение 3-6)</b> соответствует ГОСТ 28147-89, ГОСТ Р 34.11-94, ГОСТ Р 34.10-2001 и требованиям ФСБ России к шифровальным (криптографическим) средствам класса <b>КС3</b> и может использоваться для криптографической защиты (шифрование и имитозащита пакетов по протоколам IPSec АН и/или IPSec ESP, криптографическая аутентификация абонентов при установлении соединения) информации, не содержащей сведений, составляющих государственную тайну.
</p>";html;;;text;sert-fsb-sf-124-2371;130;;20.03.2017 16:55;20.03.2014 16:55;95;;Сертификаты ФСБ России;;;;
